Country,City,PO/ORDER#,Categories,SKU,QTY ORD,CHANNEL,WAREHOUSE,Pick-Up / Delivery,Customer,SALES $,EXPECTED 
United States,NEW YORK CITY,100866,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45239
United States,NEW YORK CITY,100865,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45233
United States,Austin,100864,Fresh Packaged,FP2020,17,Ecomm,Kern,Delivery,Customer2,2125,45288
United States,Austin,100863,Organic Beauty,OY2545,15,Ecomm,Kern,Delivery,Customer2,1875,45210
United States,Austin,100862,Healthy Beverage,HB1016,38,Ecomm,Kern,Delivery,Customer2,4750,45287
United States,Indianapolis,100861,Fresh Packaged,FP2020,36,Ecomm,Kern,Delivery,Customer2,4500,45269
United States,Indianapolis,100860,Organic Beauty,OY2545,21,Ecomm,Kern,Delivery,Customer2,2625,45279
Canada,Calgary,100859,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer3,2500,45257
Canada,Calgary,100858,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer3,2500,45275
Canada,Calgary,100857,Fresh Packaged,FP3055,20,D2C,Kern,Delivery,Customer3,2500,45203
United States,Seattle,100856,Organic Beauty,OY2545,12,Major Distributor,Kern,Delivery,Customer3,1500,45241
United States,Seattle,100855,Organic Pet,OP8025,12,Major Distributor,Kern,Delivery,Customer3,1500,45259
United States,Seattle,100854,Healthy Beverage,HB1016,16,Major Distributor,Kern,Delivery,Customer3,2000,45213
United States,Philadelphia,100853,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45204
United States,Philadelphia,100852,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45206
United States,Philadelphia,100851,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45247
United States,Philadelphia,100850,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45257
United States,Detroit,100849,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45230
United States,Detroit,100848,Organic Beauty,OY2545,39,Retail,Kern,Delivery,Customer1,4875,45203
United States,Detroit,100847,Organic Pet,OP8025,39,Retail,Kern,Delivery,Customer1,4875,45259
United States,Detroit,100846,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45276
United States,San Diego,100845,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45216
United States,San Diego,100844,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45214
United States,San Diego,100843,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45224
United States,San Diego,100842,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45245
United States,Nashville,100841,Organic Beauty,OY2545,52,Major Distributor,Kern,Delivery,Customer4,6500,45202
United States,Nashville,100840,Organic Pet,OP8025,52,Major Distributor,Kern,Delivery,Customer4,6500,45224
United States,Nashville,100839,Fresh Packaged,FP3055,26,Major Distributor,Kern,Delivery,Customer4,3250,45207
United States,Nashville,100838,Healthy Beverage,HB1016,26,Major Distributor,Kern,Delivery,Customer4,3250,45241
United States,Fort Worth,100837,Organic Beauty,OY2545,106,Ecomm,Kern,Delivery,Customer2,13250,45212
United States,Fort Worth,100836,Healthy Beverage,HB1016,64,Ecomm,Kern,Delivery,Customer2,8000,45264
United States,Columbus,100835,Organic Beauty,OY2545,45,Ecomm,Kern,Delivery,Customer2,5625,45203
United States,Columbus,100834,Fresh Packaged,FP3055,34,Ecomm,Kern,Delivery,Customer2,4250,45289
United States,Los Angeles,100833,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45264
United States,Los Angeles,100832,Organic Beauty,OY2545,39,Retail,Kern,Delivery,Customer1,4875,45250
United States,Los Angeles,100831,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45272
Mexico,Guadalajara,100830,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45236
Mexico,Guadalajara,100829,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45247
Canada,Vancouver,100828,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45220
United States,El Paso,100827,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45202
United States,El Paso,100826,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45202
United States,NEW YORK CITY,100825,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45266
United States,NEW YORK CITY,100824,Organic Beauty,OY2545,134,Retail,Kern,Delivery,Customer1,16750,45271
United States,NEW YORK CITY,100823,Organic Pet,OP8025,58,Retail,Kern,Delivery,Customer1,7250,45251
United States,NEW YORK CITY,100822,Fresh Packaged,FP3055,44,Retail,Kern,Delivery,Customer1,5500,45247
United States,NEW YORK CITY,100821,Healthy Beverage,HB1016,67,Retail,Kern,Delivery,Customer1,8375,45279
United States,Detroit,100820,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45250
United States,Detroit,100819,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45268
United States,Detroit,100818,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45257
United States,Detroit,100817,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45236
United States,Chicago,100816,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45221
United States,Chicago,100815,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45226
United States,Phoenix,100814,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45230
United States,Phoenix,100813,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45261
United States,Phoenix,100812,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45247
United States,Phoenix,100811,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45246
United States,San Diego,100810,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45235
United States,San Diego,100809,Organic Beauty,OY2545,39,Retail,Kern,Delivery,Customer1,4875,45257
United States,San Diego,100808,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45268
United States,Austin,100807,Fresh Packaged,FP3055,60,Ecomm,Kern,Delivery,Customer2,7500,45270
United States,Indianapolis,100806,Fresh Packaged,FP3055,65,Ecomm,Kern,Delivery,Customer2,8125,45282
United States,Indianapolis,100805,Healthy Beverage,HB1016,56,Ecomm,Kern,Delivery,Customer2,7000,45264
United States,Dallas,100804,Organic Beauty,OY2545,50,Retail,Kern,Delivery,Customer1,6250,45240
United States,Dallas,100803,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45207
United States,Dallas,100802,Healthy Beverage,HB1016,29,Retail,Kern,Delivery,Customer1,3625,45241
United States,Fort Worth,100801,Fresh Packaged,FP2020,128,Ecomm,Kern,Delivery,Customer2,16000,45226
United States,Fort Worth,100800,Organic Beauty,OY2545,72,Ecomm,Kern,Delivery,Customer2,9000,45219
United States,Fort Worth,100799,Healthy Beverage,HB1016,114,Ecomm,Kern,Delivery,Customer2,14250,45263
United States,Jacksonville,100798,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45229
United States,Jacksonville,100797,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45284
United States,Jacksonville,100796,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45250
United States,Jacksonville,100795,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45277
United States,Nashville,100794,Organic Beauty,OY2545,52,Major Distributor,Kern,Delivery,Customer3,6500,45264
United States,Nashville,100793,Organic Pet,OP8025,15,Major Distributor,Kern,Delivery,Customer3,1875,45214
United States,Nashville,100792,Fresh Packaged,FP3055,5,Major Distributor,Kern,Delivery,Customer3,625,45204
Canada,Vancouver,100791,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45206
Canada,Vancouver,100790,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45290
United States,NEW YORK CITY,100789,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45235
United States,NEW YORK CITY,100788,Organic Beauty,OY2545,39,Retail,Kern,Delivery,Customer1,4875,45256
United States,NEW YORK CITY,100787,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45265
United States,NEW YORK CITY,100786,Fresh Packaged,FP3055,39,Retail,Kern,Delivery,Customer1,4875,45284
United States,NEW YORK CITY,100785,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45218
United States,Phoenix,100784,Fresh Packaged,FP2020,7,Retail,Kern,Delivery,Customer1,875,45285
United States,Phoenix,100783,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45244
United States,Phoenix,100782,Organic Pet,OP8025,6,Retail,Kern,Delivery,Customer1,750,45237
United States,Phoenix,100781,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45254
United States,Fort Worth,100780,Fresh Packaged,FP2020,2,Ecomm,Kern,Delivery,Customer2,250,45289
United States,Fort Worth,100779,Organic Beauty,OY2545,72,Ecomm,Kern,Delivery,Customer2,9000,45221
United States,Fort Worth,100778,Healthy Beverage,HB1016,58,Ecomm,Kern,Delivery,Customer2,7250,45228
United States,Fort Worth,100777,Fresh Packaged,FP2020,38,Ecomm,Kern,Delivery,Customer2,4750,45254
United States,Charlotte,100776,Fresh Packaged,FP2020,12,Ecomm,Kern,Delivery,Customer2,1500,45269
United States,Charlotte,100775,Organic Beauty,OY2545,22,Ecomm,Kern,Delivery,Customer2,2750,45209
United States,Charlotte,100774,Organic Pet,OP8025,16,Ecomm,Kern,Delivery,Customer2,2000,45216
United States,Charlotte,100773,Healthy Beverage,HB1016,26,Ecomm,Kern,Delivery,Customer2,3250,45252
United States,Fort Worth,100772,Fresh Packaged,FP2020,24,Ecomm,Kern,Delivery,Customer2,3000,45265
United States,Fort Worth,100771,Organic Beauty,OY2545,24,Ecomm,Kern,Delivery,Customer2,3000,45260
United States,Fort Worth,100770,Fresh Packaged,FP3055,46,Ecomm,Kern,Delivery,Customer2,5750,45258
United States,Fort Worth,100769,Healthy Beverage,HB1016,122,Ecomm,Kern,Delivery,Customer2,15250,45254
United States,Indianapolis,100768,Fresh Packaged,FP2020,32,Ecomm,Kern,Delivery,Customer2,4000,45260
United States,Indianapolis,100767,Organic Beauty,OY2545,117,Ecomm,Kern,Delivery,Customer2,14625,45243
United States,Indianapolis,100766,Fresh Packaged,FP3055,82,Ecomm,Kern,Delivery,Customer2,10250,45257
United States,Indianapolis,100765,Healthy Beverage,HB1016,110,Ecomm,Kern,Delivery,Customer2,13750,45260
Canada,Calgary,100764,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer3,2500,45246
Canada,Calgary,100763,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer3,2500,45215
Canada,Calgary,100762,Organic Pet,OP8025,20,D2C,Kern,Delivery,Customer3,2500,45213
United States,Austin,100761,Fresh Packaged,FP2020,116,Ecomm,Kern,Delivery,Customer2,14500,45204
United States,Austin,100760,Organic Beauty,OY2545,42,Ecomm,Kern,Delivery,Customer2,5250,45212
United States,Austin,100759,Fresh Packaged,FP3055,16,Ecomm,Kern,Delivery,Customer2,2000,45225
United States,Columbus,100758,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45208
United States,Columbus,100757,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45262
United States,Columbus,100756,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45286
United States,Columbus,100755,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45270
United States,Nashville,100754,Fresh Packaged,FP2020,26,Major Distributor,Kern,Delivery,Customer10,3250,45279
United States,Nashville,100753,Organic Beauty,OY2545,15,Major Distributor,Kern,Delivery,Customer10,1875,45284
United States,Nashville,100752,Organic Pet,OP8025,26,Major Distributor,Kern,Delivery,Customer10,3250,45233
United States,Nashville,100751,Fresh Packaged,FP3055,11,Major Distributor,Kern,Delivery,Customer10,1375,45285
United States,Dallas,100750,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45262
Canada,Vancouver,100749,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45288
Canada,Vancouver,100748,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45212
Canada,Vancouver,100747,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45253
United States,El Paso,100746,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45256
United States,NEW YORK CITY,100745,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45284
United States,NEW YORK CITY,100744,Fresh Packaged,FP3055,26,Retail,Kern,Delivery,Customer1,3250,45223
United States,NEW YORK CITY,100743,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45201
United States,Phoenix,100742,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45246
United States,Phoenix,100741,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45231
United States,Phoenix,100740,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45263
United States,San Antonio,100739,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45251
United States,San Antonio,100738,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45238
United States,Louisville,100737,Fresh Packaged,FP2020,6,Ecomm,Kern,Delivery,Customer2,750,45248
United States,Louisville,100736,Organic Beauty,OY2545,48,Ecomm,Kern,Delivery,Customer2,6000,45201
United States,Louisville,100735,Healthy Beverage,HB1016,2,Ecomm,Kern,Delivery,Customer2,250,45209
Canada,Montreal,100734,Fresh Packaged,FP2020,8,Ecomm,Kern,Delivery,Customer2,1000,45258
Canada,Montreal,100733,Organic Pet,OP8025,12,Ecomm,Kern,Delivery,Customer2,1500,45258
Canada,Montreal,100732,Healthy Beverage,HB1016,12,Ecomm,Kern,Delivery,Customer2,1500,45207
United States,Indianapolis,100731,Fresh Packaged,FP2020,80,Ecomm,Kern,Delivery,Customer2,10000,45263
United States,Indianapolis,100730,Organic Beauty,OY2545,69,Ecomm,Kern,Delivery,Customer2,8625,45285
United States,Indianapolis,100729,Fresh Packaged,FP3055,68,Ecomm,Kern,Delivery,Customer2,8500,45268
United States,Indianapolis,100728,Healthy Beverage,HB1016,69,Ecomm,Kern,Delivery,Customer2,8625,45229
United States,Fort Worth,100727,Fresh Packaged,FP2020,50,Ecomm,Kern,Delivery,Customer2,6250,45216
United States,Fort Worth,100726,Organic Beauty,OY2545,94,Ecomm,Kern,Delivery,Customer2,11750,45204
United States,Fort Worth,100725,Organic Pet,OP8025,12,Ecomm,Kern,Delivery,Customer2,1500,45242
United States,Fort Worth,100724,Fresh Packaged,FP3055,162,Ecomm,Kern,Delivery,Customer2,20250,45262
United States,Fort Worth,100723,Healthy Beverage,HB1016,212,Ecomm,Kern,Delivery,Customer2,26500,45243
United States,Austin,100722,Fresh Packaged,FP2020,111,Ecomm,Kern,Delivery,Customer2,13875,45268
United States,Austin,100721,Organic Beauty,OY2545,111,Ecomm,Kern,Delivery,Customer2,13875,45245
United States,Austin,100720,Fresh Packaged,FP3055,112,Ecomm,Kern,Delivery,Customer2,14000,45280
United States,Austin,100719,Healthy Beverage,HB1016,111,Ecomm,Kern,Delivery,Customer2,13875,45277
United States,Jacksonville,100718,Fresh Packaged,FP2020,21,Ecomm,Kern,Delivery,Customer2,2625,45211
United States,Jacksonville,100717,Organic Beauty,OY2545,22,Ecomm,Kern,Delivery,Customer2,2750,45274
United States,Jacksonville,100716,Fresh Packaged,FP3055,22,Ecomm,Kern,Delivery,Customer2,2750,45282
United States,Jacksonville,100715,Healthy Beverage,HB1016,22,Ecomm,Kern,Delivery,Customer2,2750,45273
Mexico,Monterrey,100714,Fresh Packaged,FP2020,303,Major Distributor,Kern,Delivery,Customer10,37875,45246
Mexico,Monterrey,100713,Organic Pet,OP8025,303,Major Distributor,Kern,Delivery,Customer10,37875,45257
United States,Nashville,100712,Organic Beauty,OY2545,26,Major Distributor,Kern,Delivery,Customer10,3250,45241
United States,Nashville,100711,Organic Pet,OP8025,26,Major Distributor,Kern,Delivery,Customer10,3250,45218
United States,Nashville,100710,Healthy Beverage,HB1016,13,Major Distributor,Kern,Delivery,Customer10,1625,45261
United States,Los Angeles,100709,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45261
United States,Los Angeles,100708,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45259
United States,Los Angeles,100707,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45251
Canada,Vancouver,100706,Fresh Packaged,FP2020,143,Retail,Kern,Delivery,Customer1,17875,45272
Canada,Vancouver,100705,Organic Pet,OP8025,39,Retail,Kern,Delivery,Customer1,4875,45200
Canada,Vancouver,100704,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45216
United States,Baltimore,100703,Fresh Packaged,FP2020,4,Retail,Kern,Delivery,Customer1,500,45257
United States,Baltimore,100702,Organic Beauty,OY2545,3,Retail,Kern,Delivery,Customer1,375,45271
United States,Baltimore,100701,Organic Pet,OP8025,3,Retail,Kern,Delivery,Customer1,375,45274
United States,Baltimore,100700,Healthy Beverage,HB1016,18,Retail,Kern,Delivery,Customer1,2250,45226
United States,San Antonio,100699,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45234
United States,San Antonio,100698,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45225
United States,San Antonio,100697,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45231
United States,Columbus,100696,Fresh Packaged,FP2020,104,Ecomm,Kern,Delivery,Customer2,13000,45261
United States,Columbus,100695,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45264
United States,Columbus,100694,Fresh Packaged,FP3055,104,Ecomm,Kern,Delivery,Customer2,13000,45219
United States,Columbus,100693,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45245
Canada,Calgary,100692,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer4,2500,45274
Canada,Calgary,100691,Fresh Packaged,FP2020,40,D2C,Kern,Delivery,Customer4,5000,45254
Canada,Calgary,100690,Organic Pet,OP8025,20,D2C,Kern,Delivery,Customer4,2500,45247
Canada,Calgary,100689,Fresh Packaged,FP3055,10,D2C,Kern,Delivery,Customer4,1250,45233
United States,Seattle,100688,Fresh Packaged,FP2020,16,Major Distributor,Kern,Delivery,Customer3,2000,45236
United States,Seattle,100687,Organic Beauty,OY2545,16,Major Distributor,Kern,Delivery,Customer3,2000,45232
United States,Fort Worth,100686,Fresh Packaged,FP2020,44,Ecomm,Kern,Delivery,Customer2,5500,45273
United States,Fort Worth,100685,Organic Beauty,OY2545,48,Ecomm,Kern,Delivery,Customer2,6000,45288
United States,Fort Worth,100684,Fresh Packaged,FP3055,138,Ecomm,Kern,Delivery,Customer2,17250,45262
United States,Fort Worth,100683,Healthy Beverage,HB1016,42,Ecomm,Kern,Delivery,Customer2,5250,45281
United States,Charlotte,100682,Fresh Packaged,FP2020,2,Ecomm,Kern,Delivery,Customer2,250,45242
United States,Charlotte,100681,Organic Beauty,OY2545,8,Ecomm,Kern,Delivery,Customer2,1000,45285
United States,Charlotte,100680,Organic Pet,OP8025,8,Ecomm,Kern,Delivery,Customer2,1000,45249
United States,Charlotte,100679,Fresh Packaged,FP3055,16,Ecomm,Kern,Delivery,Customer2,2000,45230
United States,Charlotte,100678,Healthy Beverage,HB1016,6,Ecomm,Kern,Delivery,Customer2,750,45238
United States,Dallas,100677,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45230
United States,Dallas,100676,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45209
Canada,Vancouver,100675,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45204
United States,NEW YORK CITY,100674,Fresh Packaged,FP2020,18,Retail,Kern,Delivery,Customer1,2250,45285
United States,NEW YORK CITY,100673,Healthy Beverage,HB1016,5,Retail,Kern,Delivery,Customer1,625,45209
United States,Phoenix,100672,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45272
United States,NEW YORK CITY,100671,Organic Beauty,OY2545,25,Retail,Kern,Delivery,Customer1,3125,45238
Canada,Calgary,100670,Fresh Packaged,FP2020,15,D2C,Kern,Delivery,Customer5,1875,45223
Canada,Calgary,100669,Organic Pet,OP8025,15,D2C,Kern,Delivery,Customer5,1875,45215
Canada,Calgary,100668,Fresh Packaged,FP3055,20,D2C,Kern,Delivery,Customer5,2500,45262
Canada,Vancouver,100667,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45263
Canada,Calgary,100666,Fresh Packaged,FP2020,30,D2C,Kern,Delivery,Customer5,3750,45276
Canada,Vancouver,100665,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45201
Canada,Vancouver,100664,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45273
Canada,Vancouver,100663,Fresh Packaged,FP3055,26,Retail,Kern,Delivery,Customer1,3250,45214
United States,San Antonio,100662,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45224
United States,San Antonio,100661,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45238
Canada,Vancouver,100660,Fresh Packaged,FP2020,78,Retail,Kern,Delivery,Customer1,9750,45232
United States,San Antonio,100659,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45264
United States,Louisville,100658,Fresh Packaged,FP2020,40,Ecomm,Kern,Delivery,Customer2,5000,45231
United States,Louisville,100657,Organic Pet,OP8025,14,Ecomm,Kern,Delivery,Customer2,1750,45248
United States,Louisville,100656,Healthy Beverage,HB1016,56,Ecomm,Kern,Delivery,Customer2,7000,45232
United States,Louisville,100655,Organic Beauty,OY2545,34,Ecomm,Kern,Delivery,Customer2,4250,45203
United States,Nashville,100654,Fresh Packaged,FP2020,26,Major Distributor,Kern,Delivery,Customer4,3250,45208
United States,Nashville,100653,Organic Pet,OP8025,26,Major Distributor,Kern,Delivery,Customer4,3250,45278
United States,Nashville,100652,Fresh Packaged,FP3055,26,Major Distributor,Kern,Delivery,Customer4,3250,45206
United States,Nashville,100651,Healthy Beverage,HB1016,26,Major Distributor,Kern,Delivery,Customer4,3250,45219
United States,Nashville,100650,Organic Beauty,OY2545,26,Major Distributor,Kern,Delivery,Customer4,3250,45251
United States,Dallas,100649,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45240
United States,Dallas,100648,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45282
Canada,Vancouver,100647,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45209
Canada,Vancouver,100646,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45205
Canada,Vancouver,100645,Organic Pet,OP8025,39,Retail,Kern,Delivery,Customer1,4875,45257
Canada,Vancouver,100644,Fresh Packaged,FP3055,41,Retail,Kern,Delivery,Customer1,5125,45240
United States,El Paso,100643,Healthy Beverage,HB1016,43,Retail,Kern,Delivery,Customer1,5375,45231
United States,Phoenix,100642,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45283
United States,Phoenix,100641,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45274
United States,Phoenix,100640,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45220
United States,San Diego,100639,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45207
United States,San Diego,100638,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45238
United States,San Diego,100637,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45264
United States,Seattle,100636,Fresh Packaged,FP2020,8,Major Distributor,Kern,Delivery,Customer3,1000,45264
United States,Seattle,100635,Organic Pet,OP8025,8,Major Distributor,Kern,Delivery,Customer3,1000,45213
United States,Seattle,100634,Fresh Packaged,FP3055,4,Major Distributor,Kern,Delivery,Customer3,500,45225
United States,Seattle,100633,Healthy Beverage,HB1016,12,Major Distributor,Kern,Delivery,Customer3,1500,45273
United States,Seattle,100632,Organic Beauty,OY2545,8,Major Distributor,Kern,Delivery,Customer3,1000,45279
United States,Jacksonville,100631,Fresh Packaged,FP2020,169,Ecomm,Kern,Delivery,Customer2,21125,45273
United States,Jacksonville,100630,Organic Beauty,OY2545,169,Ecomm,Kern,Delivery,Customer2,21125,45234
United States,Jacksonville,100629,Fresh Packaged,FP3055,170,Ecomm,Kern,Delivery,Customer2,21250,45227
United States,Jacksonville,100628,Healthy Beverage,HB1016,169,Ecomm,Kern,Delivery,Customer2,21125,45263
United States,Austin,100627,Fresh Packaged,FP2020,88,Ecomm,Kern,Delivery,Customer2,11000,45208
United States,Austin,100626,Organic Beauty,OY2545,88,Ecomm,Kern,Delivery,Customer2,11000,45223
United States,Austin,100625,Fresh Packaged,FP3055,88,Ecomm,Kern,Delivery,Customer2,11000,45289
United States,Austin,100624,Healthy Beverage,HB1016,88,Ecomm,Kern,Delivery,Customer2,11000,45218
Mexico,Puebla,100623,Fresh Packaged,FP2020,18,Major Distributor,Kern,Delivery,Customer3,2250,45242
Mexico,Puebla,100622,Fresh Packaged,FP2020,7,Major Distributor,Kern,Delivery,Customer3,875,45243
Mexico,Puebla,100621,Fresh Packaged,FP3055,18,Major Distributor,Kern,Delivery,Customer3,2250,45209
Mexico,Puebla,100620,Healthy Beverage,HB1016,36,Major Distributor,Kern,Delivery,Customer3,4500,45238
Canada,Calgary,100619,Fresh Packaged,FP2020,30,D2C,Kern,Delivery,Customer4,3750,45229
Canada,Calgary,100618,Organic Pet,OP8025,10,D2C,Kern,Delivery,Customer4,1250,45201
Canada,Calgary,100617,Fresh Packaged,FP3055,30,D2C,Kern,Delivery,Customer4,3750,45258
United States,Columbus,100616,Fresh Packaged,FP2020,125,Ecomm,Kern,Delivery,Customer2,15625,45228
United States,Columbus,100615,Organic Beauty,OY2545,125,Ecomm,Kern,Delivery,Customer2,15625,45235
United States,Columbus,100614,Fresh Packaged,FP3055,126,Ecomm,Kern,Delivery,Customer2,15750,45216
United States,Columbus,100613,Healthy Beverage,HB1016,125,Ecomm,Kern,Delivery,Customer2,15625,45265
Canada,Vancouver,100612,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45256
Canada,Vancouver,100611,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45257
Canada,Vancouver,100610,Organic Pet,OP8025,104,Retail,Kern,Delivery,Customer1,13000,45237
Canada,Vancouver,100609,Fresh Packaged,FP3055,104,Retail,Kern,Delivery,Customer1,13000,45270
United States,NEW YORK CITY,100608,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45221
United States,NEW YORK CITY,100607,Organic Pet,OP8025,65,Retail,Kern,Delivery,Customer1,8125,45289
United States,San Antonio,100606,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45236
United States,San Antonio,100605,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45217
United States,San Antonio,100604,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45265
